FIPS,trump_vs_senate,trump_vs_house
51775,3.561205611,
51790,1.703387827,-4.067212872
51800,0.626437603,-7.48356889
51810,1.178377635,0.373778326
51820,2.379159277,-3.88449183
51830,-0.510696873,-0.38684992
51840,1.806189898,-0.213467079
53001,,-5.839147527
53003,,-6.544539005
53005,,-7.038512709
53007,,-0.074598508
53009,,1.932933681
53011,,-5.022528669
53013,,-4.594054696
53015,,-3.752299073
53017,,3.08132021
53019,,-4.576480449
53021,,-6.251437949
53023,,-6.727190239
53025,,-4.440556714
53027,,2.481822297
53029,,-0.716652714
53031,,-0.66817381
53033,,-18.38181874
53035,,0.070122292
53037,,0.177907878
53039,,-3.631071455
53041,,-3.428354236
53043,,-5.203921738
53045,,
53047,,-6.097685227
53049,,-3.801401197
53051,,-3.393191075
53053,,
53055,,-1.204463838
53057,,1.434056992
53059,,-3.628809024
53061,,6.417540501
53063,,-7.009821393
53065,,-3.871878589
53067,,
53069,,-4.917767328
53071,,-5.855235808
53073,,15.85293881
53075,,-9.35734132
53077,,-7.950974636
54001,-1.41632595,2.046153791
54003,-3.157414439,-0.908858222
54005,0.19170858,6.364006406
54007,-0.311250451,9.288781683
54009,-1.285885178,2.369564941
54011,-4.652517774,-0.794771731
54013,-0.357314033,11.30905242
54015,-1.655595888,10.90734747
54017,-0.009876056,2.041509068
54019,0.261770603,3.18641322
54021,0.256122329,3.81449334
54023,-0.573256279,2.007739237
54025,-1.858420235,0.65477593
54027,-0.993096644,1.569440354
54029,-1.301227421,1.913214631
54031,-2.401728863,1.870809456
54033,-3.900557875,-0.554486786
54035,-3.020513707,6.27384888
54037,-3.214928206,-2.42965751
54039,-6.607983913,5.663226968
54041,-1.043417993,6.305361425
54043,0.194984153,5.621137691
54045,0.673123999,5.344968291
54047,2.523563059,3.603500302
54049,-4.006206804,-0.229644315
54051,-3.407692509,1.381333098
54053,-1.235367175,4.401854714
54055,-0.469456565,0.619432856
54057,-1.887564824,-0.045741015
54059,2.357455085,6.224713462
54061,-4.670854746,-2.247539739
54063,0.012731459,0.909348566
54065,-1.825107859,1.664512356
54067,0.563604859,3.377800315
54069,-6.255588559,-4.004800397
54071,-3.542724007,3.367649973
54073,-0.869022178,3.576706015
54075,1.04447029,3.57499191
54077,-0.942129182,1.380484416
54079,-3.63705716,5.835322186
54081,1.224424974,2.474095128
54083,-3.511989503,6.56206673
54085,0.220835336,3.096481857
54087,-2.441853127,7.15332907
54089,1.427234838,2.992529742
54091,-2.096514878,0.504551291
54093,-0.760767587,2.441919881
54095,0.131834107,3.313701553
54097,-2.440957875,3.868908113
54099,-0.097318151,4.619243563
54101,1.036215765,6.027438995
54103,-0.564589233,3.984076647
54105,-1.166970185,5.6135284
54107,-3.421521371,0.658490008
54109,4.849481691,5.222934872
55001,,3.139496463
55003,,0.644734823
55005,,-0.384484693
55007,,-0.034746961
55009,,-7.46783872
55011,,7.426551249
55013,,-0.575746497
55015,,-6.192297331
55017,,-6.722185681
55019,,0.787124674
55021,,-0.952834621
55023,,6.771830579
55025,,-1.4146056
55027,,3.226500462
55029,,-6.919821938
55031,,-0.003021472
55033,,2.912218447
55035,,2.276676007
55037,,-0.879551391
55039,,-0.720519597
55041,,1.107037021
55043,,4.558535951
55045,,1.208243287
55047,,-1.260040573
55049,,2.050560456
55051,,0.551825459
55053,,-12.45534328
55055,,-1.122957238
55057,,-4.94690387
55059,,-4.268814599
55061,,-5.032357999
55063,,3.388895443
55065,,3.177194065
55067,,-0.412979084
55069,,-0.750726813
55071,,-1.315929099
55073,,-1.600566258
55075,,-4.93246027
55077,,-0.138720453
55078,,-9.420134465
55079,,-18.00274639
55081,,-7.761280804
55083,,-4.751862269
55085,,-0.621967001
55087,,-5.866214078
55089,,-3.78224654
55091,,4.396648193
55093,,0.904442071
55095,,-0.36220834
55097,,2.777987976
55099,,0.171619044
55101,,-4.754093864
55103,,4.435483052
55105,,0.970765319
55107,,0.671389071
55109,,-1.699650371
55111,,1.013751566
55113,,-0.313313866
55115,,-0.046865187
55117,,-1.822693732
55119,,-0.757375836
55121,,5.369436229
55123,,6.528222153
55125,,-1.175429978
55127,,17.98048707
55129,,-0.347015556
55131,,-2.0786798
55133,,-1.019558275
55135,,-3.375813995
55137,,-0.277994998
55139,,-20.15769891
55141,,-0.583683619
56001,-1.950709106,-2.005375631
56003,-0.689392086,-0.45443692
56005,0.022375379,-0.413205096
56007,-0.094445054,0.199772559
56009,2.54296437,-0.047529257
56011,-0.139744616,-0.464277544
56013,-1.064909418,-0.250816184
56015,-0.064160001,-1.776332071
56017,1.418868846,-1.300245267
56019,-0.02095528,-1.200880673
56021,-1.25460537,-1.892496748
56023,-0.653766118,-0.168369088
56025,1.638400233,-1.695243728
56027,-0.073557329,-0.072456451
56029,-1.898475837,-2.166746118
56031,-0.110770754,0.886846163
56033,-1.933119493,-2.45699305
56035,-0.971275057,0.104236847
56037,0.058574995,1.07640851
56039,-6.697544459,-7.055827207
56041,-0.049288462,0.812918156
56043,0.033440594,-0.352263717
56045,1.240910794,2.329855526
